,Filtered,Sensor,TrackID,TrackState,timestamp,xPos,xSpeed,yPos,ySpeed
1503,0,Radar,17,CONFIRMED,17:41:37828,,,3277871.2967,-16.5
1504,1,Radar,17,CONFIRMED,17:41:38046,,,3277866.2685700003,-16.563933877
1505,0,Radar,17,CONFIRMED,17:41:38046,,,3277868.0967,-16.6
1506,1,Radar,17,CONFIRMED,17:41:38314,,,3277862.96195,-16.595968865
1507,0,Radar,17,CONFIRMED,17:41:38314,,,3277863.0407,-16.6
1508,1,Radar,17,CONFIRMED,17:41:38509,,,3277859.60684,-16.5942265183
1509,0,Radar,17,CONFIRMED,17:41:38509,,,3277859.7767,-16.6
1510,1,Radar,17,CONFIRMED,17:41:38713,,,3277856.5447400003,-16.6346160312
1511,0,Radar,17,CONFIRMED,17:41:38713,,,3277856.5127,-16.6
1512,1,Radar,17,CONFIRMED,17:41:38841,,,3277853.3486099998,-16.6037875711
1513,0,Radar,17,CONFIRMED,17:41:38841,,,3277854.8487,-16.6
1514,1,Radar,17,CONFIRMED,17:41:39165,,,3277849.9453,-16.5575299295
1515,0,Radar,17,CONFIRMED,17:41:39165,,,3277849.9847,-16.5
1516,2,DSRC,18,CONFIRMED,17:41:38600,365738.299601,0.148823646915,3277984.93886,-10.7056985359
1517,1,DSRC,18,CONFIRMED,17:41:38600,365738.299601,0.148823646915,3277987.58423,-10.6229713203
1518,0,DSRC,18,CONFIRMED,17:41:38600,365738.281917,0.130233228904,3277990.98245,-10.6592044406
1519,1,Radar,17,CONFIRMED,17:41:39233,,,3277846.53163,-16.5194425015
1520,0,Radar,17,CONFIRMED,17:41:39233,,,3277848.3207,-16.5
1521,2,DSRC,18,CONFIRMED,17:41:38800,365738.249526,0.131238545689,3277983.02128,-10.7292324322
1522,1,DSRC,18,CONFIRMED,17:41:38800,365738.249526,0.131238545689,3277986.40116,-10.6037871606
1523,0,DSRC,18,CONFIRMED,17:41:38800,365738.237222,0.0626744109933,3277988.86605,-10.6398154081
1524,1,Radar,17,CONFIRMED,17:41:39444,,,3277843.3675700002,-16.5182530625
1525,0,Radar,17,CONFIRMED,17:41:39444,,,3277844.9927,-16.5
1526,2,DSRC,18,CONFIRMED,17:41:39000,365738.20587,0.13256720179,3277980.87413,-10.742204665
1527,1,DSRC,18,CONFIRMED,17:41:39000,365738.20587,0.13256720179,3277984.50246,-10.6483728722
1528,0,DSRC,18,CONFIRMED,17:41:39000,365738.201813,0.084193817527,3277986.71629,-10.71966937
1529,1,Radar,17,CONFIRMED,17:41:39739,,,3277840.15499,-16.5294726655
1530,0,Radar,17,CONFIRMED,17:41:39739,,,3277840.1287,-16.5
1531,2,DSRC,18,CONFIRMED,17:41:39400,365738.146656,0.0888685708566,3277978.73072,-10.6919688203
1532,1,DSRC,18,CONFIRMED,17:41:39400,365738.146656,0.0888685708566,3277983.33181,-10.6400560829
1533,0,DSRC,18,CONFIRMED,17:41:39400,365738.130728,0.0541922458602,3277982.3946,-10.7998640362
1534,1,Radar,17,CONFIRMED,17:41:39836,,,3277836.85603,-16.510214626
1535,0,Radar,17,CONFIRMED,17:41:39836,,,3277838.4647,-16.5
1536,2,DSRC,18,CONFIRMED,17:41:39600,365738.142589,0.225941558231,3277976.58122,-10.8029779129
1537,1,DSRC,18,CONFIRMED,17:41:39600,365738.142589,0.225941558231,3277981.20455,-10.6324782007
1538,0,DSRC,18,CONFIRMED,17:41:39600,,,,
1539,1,Radar,17,CONFIRMED,17:41:40140,,,3277833.57153,-16.400409738
1540,0,Radar,17,CONFIRMED,17:41:40140,,,3277833.4727,-16.4
1541,2,DSRC,18,CONFIRMED,17:41:39600,365738.091,0.139242286108,3277974.42548,-10.7544456662
1542,1,DSRC,18,CONFIRMED,17:41:39600,365738.091,0.139242286108,3277978.73211,-10.8189164119
1543,0,DSRC,18,CONFIRMED,17:41:39600,365738.085371,0.0284837408551,3277980.22279,-10.8799627148
1544,1,Radar,17,CONFIRMED,17:41:40238,,,3277830.24413,-16.4138976529
1545,0,Radar,17,CONFIRMED,17:41:40238,,,3277831.8087,-16.4
1546,2,DSRC,18,CONFIRMED,17:41:40000,365738.03969,0.0794849382463,3277972.27967,-10.7036172128
1547,1,DSRC,18,CONFIRMED,17:41:40000,365738.03969,0.0794849382463,3277976.36785,-10.8285906503
1548,0,DSRC,18,CONFIRMED,17:41:40000,365738.023968,0.056653128656,3277975.90098,-10.8198516821
1549,1,Radar,19,ZOMBIE,17:41:40233,,,3277972.27967,-10.7036172128
1550,0,Radar,19,ZOMBIE,17:41:40233,,,,
1551,1,Radar,17,CONFIRMED,17:41:40534,,,3277826.8933599996,-16.4022509223
1552,0,Radar,17,CONFIRMED,17:41:40534,,,3277826.6887,-16.4
1553,2,DSRC,18,CONFIRMED,17:41:40200,365737.994382,0.0772970652334,3277970.14175,-10.6756361864
1554,1,DSRC,18,CONFIRMED,17:41:40200,365737.994382,0.0772970652334,3277974.31187,-10.7415539092
1555,0,DSRC,18,CONFIRMED,17:41:40200,365737.978743,0.0448504700136,3277973.74025,-10.8199070437
1556,1,Radar,19,ZOMBIE,17:41:40433,,,3277970.14175,-10.6756361864
1557,0,Radar,19,ZOMBIE,17:41:40433,,,,
1558,1,Radar,17,CONFIRMED,17:41:40648,,,3277823.69948,-16.4131173233
1559,0,Radar,17,CONFIRMED,17:41:40648,,,3277825.0247,-16.4
1560,2,DSRC,18,CONFIRMED,17:41:40400,365737.958996,0.0350424290212,3277967.799,-10.745149481
1561,1,DSRC,18,CONFIRMED,17:41:40400,365737.958996,0.0350424290212,3277972.26225,-10.6993933509
1562,0,DSRC,18,CONFIRMED,17:41:40400,365737.952883,0.00942477676454,3277971.57929,-10.7999958877
1563,1,Radar,17,CONFIRMED,17:41:40854,,,3277820.63378,-16.3098394124
1564,0,Radar,17,CONFIRMED,17:41:40854,,,3277821.7607,-16.3
1565,2,DSRC,18,CONFIRMED,17:41:40600,365737.941319,0.153641147136,3277965.44287,-10.7832807698
1566,1,DSRC,18,CONFIRMED,17:41:40600,365737.941319,0.153641147136,3277970.32338,-10.7305558575
1567,0,DSRC,18,CONFIRMED,17:41:40600,365737.927024,0.0376990352844,3277969.41833,-10.7999342027
1568,1,Radar,17,CONFIRMED,17:41:41050,,,3277817.43004,-16.3156968236
1569,0,Radar,17,CONFIRMED,17:41:41050,,,3277818.4327,-16.3
1570,2,DSRC,18,CONFIRMED,17:41:40800,365737.893181,0.125205563121,3277963.46762,-10.7925899833
1571,1,DSRC,18,CONFIRMED,17:41:40800,365737.893181,0.125205563121,3277967.7477,-10.7789878552
1572,0,DSRC,18,CONFIRMED,17:41:40800,365737.881799,0.0376990352844,3277967.2576,-10.7999342027
1573,1,Radar,17,CONFIRMED,17:41:41243,,,3277814.2374299997,-16.277568571
1574,0,Radar,17,CONFIRMED,17:41:41243,,,3277815.1047,-16.2
1575,2,DSRC,18,CONFIRMED,17:41:41000,365737.862032,0.0741718929896,3277961.41204,-10.819011421
1576,1,DSRC,18,CONFIRMED,17:41:41000,365737.862032,0.0741718929896,3277965.26036,-10.7532900636
1577,0,DSRC,18,CONFIRMED,17:41:41000,365737.856072,0.0282219417664,3277965.10772,-10.7799630575
1578,1,Radar,17,CONFIRMED,17:41:41446,,,3277810.92395,-16.2435056319
1579,0,Radar,17,CONFIRMED,17:41:41446,,,3277811.7127,-16.2
1580,2,DSRC,18,CONFIRMED,17:41:41200,365737.835503,0.0126575103005,3277959.39019,-10.8200023382
1581,1,DSRC,18,CONFIRMED,17:41:41200,365737.835503,0.0126575103005,3277962.47172,-10.785625371
1582,0,DSRC,18,CONFIRMED,17:41:41200,365737.830212,0.0352774045404,3277962.94676,-10.7799422774
1583,1,Radar,19,CONFIRMED,17:41:41446,,,3277959.39019,-10.8200023382
1584,0,Radar,19,CONFIRMED,17:41:41446,,,3277958.4647,-10.8
1585,1,Radar,17,CONFIRMED,17:41:41658,,,3277807.7519400003,-16.1055789489
1586,0,Radar,17,CONFIRMED,17:41:41658,,,3277808.3847,-16.1
1587,2,DSRC,18,CONFIRMED,17:41:41400,365737.815804,0.0605938397567,3277957.31017,-10.8206092751
1588,1,DSRC,18,CONFIRMED,17:41:41400,365737.815804,0.0605938397567,3277960.26806,-10.8170520553
1589,0,DSRC,18,CONFIRMED,17:41:41400,365737.804352,0.0212057367859,3277960.7858,-10.7999791813
1590,1,Radar,19,CONFIRMED,17:41:41658,,,3277957.31017,-10.8206092751
1591,0,Radar,19,CONFIRMED,17:41:41658,,,3277956.2247,-10.8
1592,1,Radar,17,CONFIRMED,17:41:41856,,,3277804.59125,-16.10701327
1593,0,Radar,17,CONFIRMED,17:41:41856,,,3277804.9927,-16.1
1594,2,DSRC,18,CONFIRMED,17:41:41600,365737.778547,0.00490888155702,3277955.137,-10.7787472497
1595,1,DSRC,18,CONFIRMED,17:41:41600,365737.778547,0.00490888155702,3277957.77026,-10.8119589415
1596,0,DSRC,18,CONFIRMED,17:41:41600,365737.769075,0.0467746755325,3277958.64712,-10.7198979533
1597,1,Radar,19,CONFIRMED,17:41:41856,,,3277955.137,-10.7787472497
1598,0,Radar,19,CONFIRMED,17:41:41856,,,3277954.0487,-10.8
1599,1,Radar,17,CONFIRMED,17:41:42064,,,3277801.38521,-16.0258239912
1600,0,Radar,17,CONFIRMED,17:41:42064,,,3277801.6647,-16.0
1601,2,DSRC,18,CONFIRMED,17:41:41800,365737.755525,-0.0247598435857,3277952.87392,-10.8222683274
1602,1,DSRC,18,CONFIRMED,17:41:41800,365737.755525,-0.0247598435857,3277955.80742,-10.7650146873
1603,0,DSRC,18,CONFIRMED,17:41:41800,365737.74348,0.00935496360332,3277956.50832,-10.7199959181
1604,1,Radar,19,CONFIRMED,17:41:42064,,,3277952.87392,-10.8222683274
1605,0,Radar,19,CONFIRMED,17:41:42064,,,3277951.9367,-10.8
1606,1,Radar,17,CONFIRMED,17:41:42267,,,3277798.21125,-16.0145328839
1607,0,Radar,17,CONFIRMED,17:41:42267,,,3277798.4007,-16.0
1608,2,DSRC,18,CONFIRMED,17:41:42000,365737.72344,0.0866170447392,3277950.61632,-10.7402810005
1609,1,DSRC,18,CONFIRMED,17:41:42000,365737.72344,0.0866170447392,3277953.68668,-10.7536018068
1610,0,DSRC,18,CONFIRMED,17:41:42000,365737.698255,0.0749787356001,3277954.34759,-10.7397382738
1611,1,Radar,19,CONFIRMED,17:41:42267,,,3277950.61632,-10.7402810005
1612,0,Radar,19,CONFIRMED,17:41:42267,,,3277949.8247,-10.7
1613,1,Radar,17,CONFIRMED,17:41:42459,,,3277795.05904,-15.9360487824
1614,0,Radar,17,CONFIRMED,17:41:42459,,,3277795.0727,-15.9
1615,2,DSRC,18,CONFIRMED,17:41:42200,365737.683117,0.0532462077002,3277948.43381,-10.7405374433
1616,1,DSRC,18,CONFIRMED,17:41:42200,365737.683117,0.0532462077002,3277951.75839,-10.6654446782
1617,0,DSRC,18,CONFIRMED,17:41:42200,365737.672528,0.0466874093468,3277952.19771,-10.6998981437
1618,1,Radar,19,CONFIRMED,17:41:42459,,,3277948.43381,-10.7405374433
1619,0,Radar,19,CONFIRMED,17:41:42459,,,3277947.5847,-10.7
1620,1,Radar,17,CONFIRMED,17:41:42669,,,3277791.85572,-15.8238670073
1621,0,Radar,17,CONFIRMED,17:41:42669,,,3277792.1927,-15.8
1622,2,DSRC,18,CONFIRMED,17:41:42400,365737.644456,0.119135110591,3277946.17741,-10.7037071212
1623,1,DSRC,18,CONFIRMED,17:41:42400,365737.644456,0.119135110591,3277949.92689,-10.5498914561
1624,0,DSRC,18,CONFIRMED,17:41:42400,365737.627834,0.0676965067265,3277950.08131,-10.6997858475
1625,1,Radar,19,CONFIRMED,17:41:42669,,,3277946.17741,-10.7037071212
1626,0,Radar,19,CONFIRMED,17:41:42669,,,3277945.5367,-10.7
1627,1,Radar,17,CONFIRMED,17:41:42868,,,3277788.67081,-15.7521258422
1628,0,Radar,17,CONFIRMED,17:41:42868,,,3277789.1207,-15.7
1629,2,DSRC,18,CONFIRMED,17:41:42600,365737.611369,-0.00168910379429,3277944.01206,-10.7426508693
1630,1,DSRC,18,CONFIRMED,17:41:42600,365737.611369,-0.00168910379429,3277947.87879,-10.5950373067
1631,0,DSRC,18,CONFIRMED,17:41:42600,365737.602107,0.0163100955201,3277947.93143,-10.6799875459
1632,1,Radar,19,CONFIRMED,17:41:42868,,,3277944.0120599996,-10.7426508693
1633,0,Radar,19,CONFIRMED,17:41:42868,,,3277943.3607,-10.7
1634,1,Radar,17,CONFIRMED,17:41:43075,,,3277785.5164799998,-15.6402093096
1635,0,Radar,17,CONFIRMED,17:41:43075,,,3277786.7527,-15.6
1636,2,DSRC,18,CONFIRMED,17:41:42800,365737.581217,-0.014094262821,3277941.97274,-10.6925888335
1637,1,DSRC,18,CONFIRMED,17:41:42800,365737.581217,-0.014094262821,3277945.22157,-10.6328190772
1638,0,DSRC,18,CONFIRMED,17:41:42800,365737.567095,0.050972145099,3277945.81491,-10.6198776754
1639,1,Radar,19,CONFIRMED,17:41:43075,,,3277941.97274,-10.6925888335
1640,0,Radar,19,CONFIRMED,17:41:43075,,,3277941.7607,-10.7
1641,1,Radar,17,CONFIRMED,17:41:43303,,,3277782.46092,-15.5265188181
1642,0,Radar,17,CONFIRMED,17:41:43303,,,3277782.5927,-15.5
1643,2,DSRC,18,CONFIRMED,17:41:43000,365737.557164,0.0206756941083,3277940.00757,-10.6158998598
1644,1,DSRC,18,CONFIRMED,17:41:43000,365737.557164,0.0206756941083,3277942.99297,-10.5936208066
1645,0,DSRC,18,CONFIRMED,17:41:43000,365737.541633,0.0139277234535,3277943.6872,-10.6399908843
1646,1,Radar,19,CONFIRMED,17:41:43303,,,3277940.00757,-10.6158998598
1647,0,Radar,19,CONFIRMED,17:41:43303,,,3277939.1367,-10.6
1648,1,Radar,17,CONFIRMED,17:41:43472,,,3277779.40033,-15.4266828534
1649,0,Radar,17,CONFIRMED,17:41:43472,,,3277779.4567,-15.4
1650,2,DSRC,18,CONFIRMED,17:41:43200,365737.515164,0.122186536491,3277937.97834,-10.5870077295
1651,1,DSRC,18,CONFIRMED,17:41:43200,365737.515164,0.122186536491,3277941.16204,-10.5705724084
1652,0,DSRC,18,CONFIRMED,17:41:43200,365737.496807,0.0832513494203,3277941.55971,-10.599673071
1653,1,Radar,19,CONFIRMED,17:41:43472,,,3277937.9783400004,-10.5870077295
1654,0,Radar,19,CONFIRMED,17:41:43472,,,3277936.8967,-10.6
1655,1,Radar,17,CONFIRMED,17:41:43672,,,3277776.3741,-15.3163698603
1656,0,Radar,17,CONFIRMED,17:41:43672,,,3277776.3207,-15.3
1657,2,DSRC,18,CONFIRMED,17:41:43400,365737.478297,0.10919399595,3277935.7331,-10.5932351842
1658,1,DSRC,18,CONFIRMED,17:41:43400,365737.478297,0.10919399595,3277938.77519,-10.6432616559
1659,0,DSRC,18,CONFIRMED,17:41:43400,365737.471477,0.0370009050014,3277939.44308,-10.5999354212
1660,1,Radar,19,CONFIRMED,17:41:43672,,,3277935.7331,-10.5932351843
1661,0,Radar,19,CONFIRMED,17:41:43672,,,3277934.7847,-10.6
1662,1,Radar,17,CONFIRMED,17:41:43902,,,3277773.27924,-15.2917573527
1663,0,Radar,17,CONFIRMED,17:41:43902,,,3277772.9927,-15.2
1664,2,DSRC,18,CONFIRMED,17:41:43600,365737.451639,-0.0267838073526,3277933.63617,-10.5938589131
1665,1,DSRC,18,CONFIRMED,17:41:43600,365737.451639,-0.0267838073526,3277936.44935,-10.6442852504
1666,0,DSRC,18,CONFIRMED,17:41:43600,365737.446281,0.0323147208571,3277937.33753,-10.5799506501
1667,1,Radar,19,CONFIRMED,17:41:43902,,,3277933.6361700003,-10.5938589132
1668,0,Radar,19,CONFIRMED,17:41:43902,,,3277932.6727,-10.6
1669,1,Radar,17,CONFIRMED,17:41:44079,,,3277770.17628,-15.0596264901
1670,0,Radar,17,CONFIRMED,17:41:44079,,,3277769.7287,-15.0
1671,2,DSRC,18,CONFIRMED,17:41:43800,365737.415502,-0.0573224458483,3277931.48363,-10.6324962089
1672,1,DSRC,18,CONFIRMED,17:41:43800,365737.415502,-0.0573224458483,3277934.39878,-10.5582166676
1673,0,DSRC,18,CONFIRMED,17:41:43800,365737.401719,0.0550823395065,3277935.23221,-10.5198557944
1674,1,Radar,19,CONFIRMED,17:41:44079,,,3277931.48363,-10.632496209
1675,0,Radar,19,CONFIRMED,17:41:44079,,,3277930.6247,-10.6
1676,1,Radar,17,CONFIRMED,17:41:44256,,,3277767.16908,-14.9399446238
1677,0,Radar,17,CONFIRMED,17:41:44256,,,3277767.4247,-14.9
1678,2,DSRC,18,CONFIRMED,17:41:44000,365737.391788,-0.0660276391379,3277929.28817,-10.5537595057
1679,1,DSRC,18,CONFIRMED,17:41:44000,365737.391788,-0.0660276391379,3277932.12893,-10.6439295229
1680,0,DSRC,18,CONFIRMED,17:41:44000,365737.376523,0.0321314615706,3277933.12665,-10.51995093
1681,1,Radar,19,CONFIRMED,17:41:44256,,,3277929.28817,-10.5537595057
1682,0,Radar,19,CONFIRMED,17:41:44256,,,3277929.0247,-10.5
1683,1,Radar,17,CONFIRMED,17:41:44483,,,3277764.22536,-14.6249010812
1684,0,Radar,17,CONFIRMED,17:41:44483,,,3277764.0327,-14.5
1685,2,DSRC,18,CONFIRMED,17:41:44400,365737.333457,0.0365942552028,3277927.25031,-10.4903115145
1686,1,DSRC,18,CONFIRMED,17:41:44400,365737.333457,0.0365942552028,3277930.03098,-10.5280470975
1687,0,DSRC,18,CONFIRMED,17:41:44400,365737.297215,0.0548729009533,3277928.92698,-10.4798563428
1688,1,Radar,19,CONFIRMED,17:41:44483,,,3277927.25031,-10.4903115145
1689,0,Radar,19,CONFIRMED,17:41:44483,,,3277926.5927,-10.5
1690,1,Radar,17,CONFIRMED,17:41:44684,,,3277761.39618,-14.4682968742
1691,0,Radar,17,CONFIRMED,17:41:44684,,,3277761.4727,-14.4
1692,2,DSRC,18,CONFIRMED,17:41:44400,365737.307667,0.00456672784079,3277925.13197,-10.5158069157
1693,1,DSRC,18,CONFIRMED,17:41:44400,365737.307667,0.00456672784079,3277927.9109,-10.5234394677
1694,0,DSRC,18,CONFIRMED,17:41:44400,365737.297215,0.0548729009533,3277928.92698,-10.4798563428
1695,1,Radar,19,CONFIRMED,17:41:44684,,,3277925.13197,-10.5158069156
1696,0,Radar,19,CONFIRMED,17:41:44684,,,3277924.5447,-10.5
1697,1,Radar,17,CONFIRMED,17:41:44917,,,3277758.57098,-14.2432907323
1698,0,Radar,17,CONFIRMED,17:41:44917,,,3277758.7207,-14.2
1699,2,DSRC,18,CONFIRMED,17:41:44600,365737.268184,0.0796863593082,3277923.04935,-10.5134270704
1700,1,DSRC,18,CONFIRMED,17:41:44600,365737.268184,0.0796863593082,3277925.65302,-10.5004949942
1701,0,DSRC,18,CONFIRMED,17:41:44600,365737.252653,0.091454092023,3277926.82166,-10.4796009537
1702,1,Radar,19,CONFIRMED,17:41:44917,,,3277923.04935,-10.5134270704
1703,0,Radar,19,CONFIRMED,17:41:44917,,,3277922.4967,-10.5
1704,1,Radar,17,CONFIRMED,17:41:45100,,,3277755.8087400002,-14.0667561337
1705,0,Radar,17,CONFIRMED,17:41:45100,,,3277756.1607,-14.0
1706,2,DSRC,18,CONFIRMED,17:41:44800,365737.2245,0.0771855889348,3277920.94054,-10.5159274573
1707,1,DSRC,18,CONFIRMED,17:41:44800,365737.2245,0.0771855889348,3277923.33179,-10.399317768
1708,0,DSRC,18,CONFIRMED,17:41:44800,365737.21804,0.0501082104363,3277924.73839,-10.4398797487
1709,1,Radar,19,CONFIRMED,17:41:45100,,,3277920.9405400003,-10.5159274573
1710,0,Radar,19,CONFIRMED,17:41:45100,,,3277920.4487,-10.5
1711,1,Radar,17,CONFIRMED,17:41:45291,,,3277753.07564,-13.8532045859
1712,0,Radar,17,CONFIRMED,17:41:45291,,,3277753.2807,-13.8
1713,2,DSRC,18,CONFIRMED,17:41:45000,365737.187322,0.149537660878,3277918.83853,-10.5041665958
1714,1,DSRC,18,CONFIRMED,17:41:45000,365737.187322,0.149537660878,3277921.07085,-10.4056357577
1715,0,DSRC,18,CONFIRMED,17:41:45000,365737.173743,0.0863840817999,3277922.65523,-10.4196419224
1716,1,Radar,19,CONFIRMED,17:41:45291,,,3277918.83853,-10.5041665957
1717,0,Radar,19,CONFIRMED,17:41:45291,,,3277918.3367,-10.5
1718,1,Radar,17,CONFIRMED,17:41:45511,,,3277750.38314,-13.5981107695
1719,0,Radar,17,CONFIRMED,17:41:45511,,,3277750.7847,-13.5
1720,2,DSRC,18,CONFIRMED,17:41:45200,365737.141568,0.0629799094523,3277916.67665,-10.5175562009
1721,1,DSRC,18,CONFIRMED,17:41:45200,365737.141568,0.0629799094523,3277919.02365,-10.3120887874
1722,0,DSRC,18,CONFIRMED,17:41:45200,365737.12958,0.0545587431234,3277920.58316,-10.4198571652
1723,1,Radar,19,CONFIRMED,17:41:45511,,,3277916.67665,-10.5175562008
1724,0,Radar,19,CONFIRMED,17:41:45511,,,3277916.2887,-10.5
1725,1,Radar,17,CONFIRMED,17:41:45702,,,3277747.68933,-13.205246565
1726,0,Radar,17,CONFIRMED,17:41:45702,,,3277748.0327,-13.1
1727,2,DSRC,18,CONFIRMED,17:41:45600,365737.093498,0.0133677302205,3277914.51928,-10.4414932399
1728,1,DSRC,18,CONFIRMED,17:41:45600,365737.093498,0.0133677302205,3277916.93322,-10.3691143244
1729,0,DSRC,18,CONFIRMED,17:41:45600,365737.069902,0.0452911503757,3277916.40542,-10.3799011899
1730,1,Radar,19,CONFIRMED,17:41:45702,,,3277914.51928,-10.4414932398
1731,0,Radar,19,CONFIRMED,17:41:45702,,,3277914.1767,-10.4
1732,1,Radar,17,CONFIRMED,17:41:45897,,,3277745.16235,-12.9420735025
1733,0,Radar,17,CONFIRMED,17:41:45897,,,3277745.2807,-12.9
1734,2,DSRC,18,CONFIRMED,17:41:45600,365737.075181,-0.033218430994,3277912.31667,-10.4100297015
1735,1,DSRC,18,CONFIRMED,17:41:45600,365737.075181,-0.033218430994,3277915.06552,-10.3361531398
1736,0,DSRC,18,CONFIRMED,17:41:45600,365737.069902,0.0452911503757,3277916.40542,-10.3799011899
1737,1,Radar,19,CONFIRMED,17:41:45897,,,3277912.31667,-10.4100297015
1738,0,Radar,19,CONFIRMED,17:41:45897,,,3277912.0647,-10.4
1739,1,Radar,17,CONFIRMED,17:41:46128,,,3277742.62041,-12.6756061842
1740,0,Radar,17,CONFIRMED,17:41:46128,,,3277742.5287,-12.6
1741,2,DSRC,18,CONFIRMED,17:41:45800,365737.041768,0.0273841421677,3277910.30309,-10.4250079509
1742,1,DSRC,18,CONFIRMED,17:41:45800,365737.041768,0.0273841421677,3277913.2484,-10.400395644
1743,0,DSRC,18,CONFIRMED,17:41:45800,365737.025871,0.0747299896689,3277914.34442,-10.3797309902
1744,1,Radar,19,CONFIRMED,17:41:46128,,,3277910.30309,-10.4250079508
1745,0,Radar,19,CONFIRMED,17:41:46128,,,3277909.9527,-10.4
1746,1,Radar,17,CONFIRMED,17:41:46300,,,3277740.09722,-12.4005987248
1747,0,Radar,17,CONFIRMED,17:41:46300,,,3277739.9047,-12.3
1748,2,DSRC,18,CONFIRMED,17:41:46000,365737.016503,0.0341649062745,3277908.22557,-10.414560231
1749,1,DSRC,18,CONFIRMED,17:41:46000,365737.016503,0.0341649062745,3277911.10085,-10.3712565636
1750,0,DSRC,18,CONFIRMED,17:41:46000,365737.001073,0.0565047543837,3277912.27212,-10.3598459068
1751,1,Radar,19,CONFIRMED,17:41:46300,,,3277908.2255700002,-10.414560231
1752,0,Radar,19,CONFIRMED,17:41:46300,,,3277907.9047,-10.4
1753,1,Radar,17,CONFIRMED,17:41:46499,,,3277737.6321400004,-12.1040033914
1754,0,Radar,17,CONFIRMED,17:41:46499,,,3277737.2807,-12.0
1755,2,DSRC,18,CONFIRMED,17:41:46200,365736.981978,0.0821427481886,3277906.05868,-10.3551458527
1756,1,DSRC,18,CONFIRMED,17:41:46200,365736.981978,0.0821427481886,3277909.09149,-10.39601302
1757,0,DSRC,18,CONFIRMED,17:41:46200,365736.966592,0.0541398660169,3277910.19993,-10.3398582618
1758,1,Radar,19,CONFIRMED,17:41:46499,,,3277906.05868,-10.3551458527
1759,0,Radar,19,CONFIRMED,17:41:46499,,,3277905.9207,-10.3
1760,1,Radar,17,CONFIRMED,17:41:46663,,,3277735.29937,-11.8325744612
1761,0,Radar,17,CONFIRMED,17:41:46663,,,3277735.5527,-11.8
1762,2,DSRC,18,CONFIRMED,17:41:46400,365736.934674,-0.00960165584,3277904.00688,-10.2946425752
1763,1,DSRC,18,CONFIRMED,17:41:46400,365736.934674,-0.00960165584,3277907.06436,-10.3356432153
1764,0,DSRC,18,CONFIRMED,17:41:46400,365736.922561,0.0607894663018,3277908.13893,-10.3198209597
1765,1,Radar,19,CONFIRMED,17:41:46663,,,3277904.00688,-10.2946425753
1766,0,Radar,19,CONFIRMED,17:41:46663,,,3277904.4487,-10.3
1767,1,Radar,17,CONFIRMED,17:41:46871,,,3277733.02377,-11.5660814549
1768,0,Radar,17,CONFIRMED,17:41:46871,,,3277733.3127,-11.5
1769,2,DSRC,18,CONFIRMED,17:41:46600,365736.914567,0.126243517206,3277902.01831,-10.2693407819
1770,1,DSRC,18,CONFIRMED,17:41:46600,365736.914567,0.126243517206,3277905.02661,-10.334868021
1771,0,DSRC,18,CONFIRMED,17:41:46600,365736.898027,0.0584245834054,3277906.08879,-10.2998342981
1772,1,Radar,19,CONFIRMED,17:41:46871,,,3277902.0183099997,-10.269340782
